"","height","sex","country","year","weight","bmi"
"11675",156.39,"female","Cyprus",1880,67.49,27.5944326234867
"11676",159.65,"male","Cyprus",1880,70.83,27.7894144615791
"11677",153.08,"female","Cyprus",1880,64.58,27.5588527023448
"11678",164.03,"male","Cyprus",1880,75.06,27.8972882798842
"11679",149.68,"female","Cyprus",1880,61.6,27.4949644936456
"11680",164.99,"male","Cyprus",1880,75.98,27.9115557518026
"11681",162.92,"male","Cyprus",1880,73.98,27.8718325497071
"11682",158.32,"female","Cyprus",1880,69.19,27.6039840763591
"11683",158.87,"male","Cyprus",1880,70.08,27.7658070971582
"11684",159.53,"male","Cyprus",1880,70.71,27.7840855060791
"11685",167.15,"male","Cyprus",1880,78.06,27.9393169917917
"11686",162.05,"male","Cyprus",1880,73.14,27.8520319864251
"11687",164.7,"male","Cyprus",1880,75.7,27.9067126887804
"11688",159.29,"male","Cyprus",1880,70.48,27.7772259072873
"11689",155.01,"female","Cyprus",1880,66.28,27.58436985203
"11690",163.99,"male","Cyprus",1880,75.01,27.8923068105706
"11691",165.03,"male","Cyprus",1880,76.02,27.9127140132168
"11692",160.59,"male","Cyprus",1880,71.73,27.814024612934
"11693",164.24,"male","Cyprus",1880,75.26,27.9001373490471
"11694",152.49,"female","Cyprus",1880,64.07,27.5531968608484
"11695",152.91,"female","Cyprus",1880,64.44,27.560288226726
"11696",152.93,"female","Cyprus",1880,64.46,27.5616316415809
"11697",154,"female","Cyprus",1880,65.39,27.5721032214539
"11698",161.36,"male","Cyprus",1880,72.48,27.8372554162204
"11699",167.77,"male","Cyprus",1880,78.66,27.946365389547
"11700",160.17,"male","Cyprus",1880,71.33,27.8041660089342
"11701",149.21,"female","Cyprus",1880,61.19,27.4842944370409
"11702",164.31,"male","Cyprus",1880,75.32,27.8985942105061
"11703",162.96,"male","Cyprus",1880,74.02,27.8732139754261
"11704",149.28,"female","Cyprus",1880,61.25,27.4854492704675
"11705",152.46,"female","Cyprus",1880,64.04,27.5511348460438
"11706",162.07,"male","Cyprus",1880,73.17,27.8565796477804
"11707",159.83,"male","Cyprus",1880,71,27.7934046086452
"11708",163.72,"male","Cyprus",1880,74.76,27.8911114296014
"11709",167.44,"male","Cyprus",1880,78.35,27.9460589058836
"11710",166.5,"male","Cyprus",1880,77.44,27.9342405468532
"11711",159.92,"female","Cyprus",1880,70.59,27.6018136632098
"11712",153.93,"female","Cyprus",1880,65.33,27.5718634792748
"11713",150.23,"female","Cyprus",1880,62.08,27.5066925825673
"11714",151.62,"female","Cyprus",1880,63.31,27.5397078565519
"11715",154,"female","Cyprus",1880,65.39,27.5721032214539
"11716",159.6,"male","Cyprus",1880,70.78,27.7871998291468
"11717",159.89,"male","Cyprus",1880,71.06,27.796018888009
"11718",159.93,"male","Cyprus",1880,71.09,27.7938455449361
"11719",152.68,"female","Cyprus",1880,64.24,27.5575896999545
"11720",163.8,"male","Cyprus",1880,74.83,27.8899637873997
"11721",160.76,"male","Cyprus",1880,71.9,27.821010191637
"11722",151.73,"female","Cyprus",1880,63.4,27.5388843508852
"11723",156.54,"female","Cyprus",1880,67.62,27.5946256932262
"11724",150.69,"female","Cyprus",1880,62.49,27.5195709663215
"11725",161.19,"male","Cyprus",1880,72.32,27.8344232538348
"11726",155.73,"female","Cyprus",1880,66.91,27.5896672535625
"11727",152.31,"female","Cyprus",1880,63.91,27.5493896305779
"11728",153.53,"female","Cyprus",1880,64.98,27.5672349183923
"11729",156.13,"female","Cyprus",1880,67.26,27.592061131438
"11730",165.33,"male","Cyprus",1880,76.31,27.9176026755446
"11731",153.42,"female","Cyprus",1880,64.88,27.5642946945309
"11732",162,"male","Cyprus",1880,73.09,27.8501752781588
"11733",150.09,"female","Cyprus",1880,61.96,27.5047621614696
"11734",165.32,"male","Cyprus",1880,76.3,27.9173212906522
"11735",160.47,"male","Cyprus",1880,71.62,27.8129215905625
"11736",163.93,"male","Cyprus",1880,74.95,27.8904010613252
"11737",161.15,"male","Cyprus",1880,72.28,27.8328400750539
"11738",152.07,"female","Cyprus",1880,63.7,27.5456065840728
"11739",165.16,"male","Cyprus",1880,76.14,27.9127820217459
"11740",152.8,"female","Cyprus",1880,64.34,27.557153038568
"11741",151.01,"female","Cyprus",1880,62.77,27.5258483919684
"11742",151.19,"female","Cyprus",1880,62.92,27.5259666832296
"11743",156.64,"female","Cyprus",1880,67.71,27.5960844225153
"11744",144.23,"female","Cyprus",1880,56.82,27.3142966850544
"11745",153.76,"female","Cyprus",1880,65.19,27.5736488396041
"11746",146.08,"female","Cyprus",1880,58.44,27.3860052377188
"11747",151.33,"female","Cyprus",1880,63.05,27.531826671549
"11748",149.56,"female","Cyprus",1880,61.5,27.4943972230283
"11749",151.24,"female","Cyprus",1880,62.97,27.529628823134
"11750",170.25,"male","Cyprus",1880,81.06,27.9661291052935
"11751",157.33,"female","Cyprus",1880,68.32,27.6009971571256
"11752",152.04,"female","Cyprus",1880,63.67,27.5435001284988
"11753",148.66,"female","Cyprus",1880,60.71,27.4708423095099
"11754",154.18,"female","Cyprus",1880,65.55,27.5750693507736
"11755",165.11,"male","Cyprus",1880,76.1,27.9150173406364
"11756",158.28,"male","Cyprus",1880,69.51,27.7456692806272
"11757",153.66,"female","Cyprus",1880,65.1,27.571432499314
"11758",160.24,"male","Cyprus",1880,71.39,27.8032464533355
"11759",160.43,"male","Cyprus",1880,71.58,27.8112511539406
"11760",159.14,"male","Cyprus",1880,70.34,27.7743341745026
"11761",162.79,"male","Cyprus",1880,73.85,27.8673102907192
"11762",148.35,"female","Cyprus",1880,60.44,27.4630871049924
"11763",146.66,"female","Cyprus",1880,58.95,27.4069336315555
"11764",156.33,"male","Cyprus",1880,67.63,27.6729036923334
"11765",152.25,"female","Cyprus",1880,63.86,27.5495374527139
"11766",154.41,"female","Cyprus",1880,65.75,27.5768661524317
"11767",149.94,"female","Cyprus",1880,61.83,27.5019971974384
"11768",150.56,"female","Cyprus",1880,62.37,27.5141773228336
"11769",164.83,"male","Cyprus",1880,75.82,27.9068785814372
"11770",152.59,"female","Cyprus",1880,64.16,27.5557483045409
"11771",156.53,"female","Cyprus",1880,67.61,27.594070240414
"11772",151.59,"female","Cyprus",1880,63.28,27.5375541763192
"11773",151.08,"female","Cyprus",1880,62.83,27.5266339350761
"11774",169.14,"male","Cyprus",1880,79.99,27.960378378618
"11775",151.72,"female","Cyprus",1880,63.39,27.5381704499714
"11776",148.5,"female","Cyprus",1880,60.57,27.4665850423426
"11777",164.69,"male","Cyprus",1880,75.69,27.9064148552147
"11778",152.32,"female","Cyprus",1880,63.92,27.5500825330132
"11779",164.06,"male","Cyprus",1880,75.08,27.8945172323247
"11780",164.34,"male","Cyprus",1880,75.36,27.9032200804724
"11781",156.48,"female","Cyprus",1880,67.57,27.5953714332911
"11782",155.66,"female","Cyprus",1880,66.85,27.5897242181518
"11783",151.8,"female","Cyprus",1880,63.47,27.5438696988791
"11784",163.87,"male","Cyprus",1880,74.9,27.8922089683253
"11785",154.18,"female","Cyprus",1880,65.55,27.5750693507736
"11786",153.18,"female","Cyprus",1880,64.67,27.5612385832247
"11787",162.65,"male","Cyprus",1880,73.72,27.8661641659915
"11788",166.71,"male","Cyprus",1880,77.64,27.9358714583767
"11789",164.94,"male","Cyprus",1880,75.93,27.9101017277445
"11790",150.85,"female","Cyprus",1880,62.63,27.5227473001571
"11791",150.07,"female","Cyprus",1880,61.94,27.5032132336155
"11792",160.21,"male","Cyprus",1880,71.36,27.8019719304419
"11793",158.75,"male","Cyprus",1880,69.96,27.760183520367
"11794",153.86,"female","Cyprus",1880,65.27,27.5716118865304
"11795",161.67,"male","Cyprus",1880,72.78,27.8453816431652
"11796",152.2,"female","Cyprus",1880,63.82,27.550373756089
"11797",149.12,"female","Cyprus",1880,61.11,27.4815037922047
"11798",152.17,"female","Cyprus",1880,63.79,27.5482820566983
"11799",154.95,"male","Cyprus",1880,66.29,27.6099015379432
"11800",146.23,"female","Cyprus",1880,58.57,27.3906453038215
"11801",155.04,"female","Cyprus",1880,66.31,27.5861763694126
"11802",147.49,"female","Cyprus",1880,59.68,27.434917794381
"11803",150.69,"female","Cyprus",1880,62.49,27.5195709663215
"11804",158.9,"male","Cyprus",1880,70.11,27.7672053897924
"11805",160.77,"male","Cyprus",1880,71.91,27.8214182509409
"11806",152.37,"female","Cyprus",1880,63.97,27.5535407572668
"11807",167.74,"male","Cyprus",1880,78.63,27.94570037043
"11808",167.01,"male","Cyprus",1880,77.93,27.9395704055681
"11809",152.64,"female","Cyprus",1880,64.2,27.5548666323853
"11810",161.14,"male","Cyprus",1880,72.27,27.8324434987533
"11811",152.76,"female","Cyprus",1880,64.3,27.5544453556695
"11812",159.86,"male","Cyprus",1880,71.03,27.7947132178038
"11813",152.21,"female","Cyprus",1880,63.82,27.5467538272086
"11814",166.51,"male","Cyprus",1880,77.44,27.9308853847931
"11815",161.34,"male","Cyprus",1880,72.46,27.8364740912805
"11816",150.61,"female","Cyprus",1880,62.42,27.5179544402924
"11817",154.33,"female","Cyprus",1880,65.69,27.5802722901323
"11818",153.04,"female","Cyprus",1880,64.55,27.5604517909076
"11819",164.07,"male","Cyprus",1880,75.09,27.8948318700026
"11820",154.46,"female","Cyprus",1880,65.8,27.579972741598
"11821",162.41,"male","Cyprus",1880,73.49,27.8613858407997
"11822",145.44,"female","Cyprus",1880,57.88,27.3628160395798
"11823",154.07,"female","Cyprus",1880,65.46,27.5765438770849
"11824",158.37,"male","Cyprus",1880,69.6,27.7500267542553
"11825",163.85,"male","Cyprus",1880,74.88,27.8915689184446
"11826",153.88,"female","Cyprus",1880,65.29,27.5728915931711
"11827",162.57,"male","Cyprus",1880,73.64,27.8633267800408
"11828",163.23,"male","Cyprus",1880,74.29,27.8824156533751
"11829",166.29,"male","Cyprus",1880,77.23,27.9288959601107
"11830",154.33,"female","Cyprus",1880,65.68,27.5760737405373
"11831",155.61,"female","Cyprus",1880,66.8,27.5868083037829
"11832",148.59,"female","Cyprus",1880,60.64,27.4650268052819
"11833",159.95,"male","Cyprus",1880,71.12,27.7986214236807
"11834",163.82,"male","Cyprus",1880,74.85,27.890606698536
"11835",152.04,"female","Cyprus",1880,63.68,27.5478261062165
"11836",150.46,"female","Cyprus",1880,62.29,27.5154244074651
"11837",154.59,"female","Cyprus",1880,65.91,27.5796351923526
"11838",162.45,"male","Cyprus",1880,73.53,27.8628241888192
"11839",154.73,"female","Cyprus",1880,66.04,27.5840488663037
"11840",149.63,"female","Cyprus",1880,61.55,27.4910106070234
"11841",152.72,"female","Cyprus",1880,64.27,27.5560185946144
"11842",150.14,"female","Cyprus",1880,62.01,27.5086266006086
"11843",158.86,"male","Cyprus",1880,70.06,27.7613778100985
"11844",165.18,"male","Cyprus",1880,76.17,27.9170183507281
"11845",153.65,"female","Cyprus",1880,65.09,27.570785683735
"11846",158.7,"male","Cyprus",1880,69.91,27.7578259718118
"11847",152.94,"female","Cyprus",1880,64.46,27.5580275183193
"11848",151.36,"female","Cyprus",1880,63.07,27.529643843668
"11849",148.85,"female","Cyprus",1880,60.87,27.472970751351
"11850",163.29,"male","Cyprus",1880,74.34,27.8806810811588
"11851",153.45,"female","Cyprus",1880,64.91,27.5662584494925
"11852",162.9,"male","Cyprus",1880,73.96,27.8711400675525
"11853",166.82,"male","Cyprus",1880,77.75,27.9385693851262
"11854",154.49,"female","Cyprus",1880,65.83,27.5818319918171
"11855",148.05,"female","Cyprus",1880,60.17,27.451317196731
"11856",157.54,"female","Cyprus",1880,68.5,27.5999877447996
"11857",165.42,"male","Cyprus",1880,76.39,27.9164684301396
"11858",164.6,"male","Cyprus",1880,75.6,27.903721824992
"11859",155.55,"female","Cyprus",1880,66.76,27.5915626274433
"11860",158.59,"male","Cyprus",1880,69.8,27.7526094699195
"11861",162.96,"male","Cyprus",1880,74.02,27.8732139754261
"11862",147.37,"female","Cyprus",1880,59.58,27.4335702978954
"11863",154.17,"female","Cyprus",1880,65.54,27.574439426982
"11864",163.19,"male","Cyprus",1880,74.25,27.8810659140654
"11865",161.21,"male","Cyprus",1880,72.33,27.831365137387
"11866",152.78,"female","Cyprus",1880,64.32,27.5558000237891
"11867",166.29,"male","Cyprus",1880,77.24,27.9325122874395
"11868",164.02,"male","Cyprus",1880,75.05,27.8969729587523
"11869",152.95,"female","Cyprus",1880,64.47,27.5586987566419
"11870",155.1,"female","Cyprus",1880,66.36,27.5856220545302
"11871",169.81,"male","Cyprus",1880,80.64,27.9655905741616
"11872",164.92,"male","Cyprus",1880,75.91,27.9095181876671
"11873",160.06,"male","Cyprus",1880,71.22,27.7994589964537
"11874",164.98,"male","Cyprus",1880,75.97,27.9112654981738
"11875",155.63,"female","Cyprus",1880,66.82,27.5879758026285
"11876",164.06,"male","Cyprus",1880,75.08,27.8945172323247
"11877",149.75,"female","Cyprus",1880,61.67,27.5004807678908
"11878",149.22,"female","Cyprus",1880,61.2,27.4851018622127
"11879",152.08,"female","Cyprus",1880,63.71,27.5463078902242
"11880",148.21,"female","Cyprus",1880,60.31,27.4558133601244
"11881",153.42,"female","Cyprus",1880,64.88,27.5642946945309
"11882",165.59,"male","Cyprus",1880,76.56,27.9211764037715
"11883",153.47,"female","Cyprus",1880,64.93,27.567565596169
"11884",149.05,"female","Cyprus",1880,61.05,27.4803150580986
"11885",161.86,"male","Cyprus",1880,72.96,27.8487529949815
"11886",168.44,"male","Cyprus",1880,79.31,27.9535831368817
"11887",145.65,"female","Cyprus",1880,58.06,27.3688187557016
"11888",150.91,"female","Cyprus",1880,62.68,27.5228212511185
"11889",151.53,"female","Cyprus",1880,63.22,27.5332352214674
"11890",155.01,"female","Cyprus",1880,66.28,27.58436985203
"11891",161.01,"male","Cyprus",1880,72.14,27.8272594977698
"11892",151.49,"female","Cyprus",1880,63.19,27.5347047632351
"11893",161.51,"male","Cyprus",1880,72.62,27.8392422610615
"11894",163.9,"male","Cyprus",1880,74.93,27.8931669000093
"11895",158.76,"male","Cyprus",1880,69.97,27.7606540129186
"11896",158.36,"female","Cyprus",1880,69.22,27.6020036390941
"11897",161.69,"male","Cyprus",1880,72.8,27.8461435238968
"11898",161.78,"male","Cyprus",1880,72.88,27.845736028444
"11899",161.46,"male","Cyprus",1880,72.57,27.837307497366
"11900",151.45,"female","Cyprus",1880,63.15,27.5318122679183
"11901",173.06,"male","Cyprus",1980,76.34,25.4893497723635
"11902",160.88,"female","Cyprus",1980,65.95,25.4806606923977
"11903",174.32,"male","Cyprus",1980,77.48,25.4973577523867
"11904",176.86,"male","Cyprus",1980,79.81,25.5151466875086
"11905",164.1,"female","Cyprus",1980,69.08,25.6528231288349
"11906",161.02,"female","Cyprus",1980,66.09,25.4903681120794
"11907",170.18,"male","Cyprus",1980,73.7,25.447812089654
"11908",179.69,"male","Cyprus",1980,82.39,25.5168279578063
"11909",171.87,"male","Cyprus",1980,75.25,25.4745399847347
"11910",160.93,"female","Cyprus",1980,66,25.4841359342499
"11911",175.53,"male","Cyprus",1980,78.59,25.507305463978
"11912",176.04,"male","Cyprus",1980,79.06,25.5113881339377
"11913",171.94,"male","Cyprus",1980,75.32,25.4774798358871
"11914",175.77,"male","Cyprus",1980,78.81,25.5089053316943
"11915",164.69,"female","Cyprus",1980,69.66,25.6831927442761
"11916",176.18,"male","Cyprus",1980,79.18,25.5095199608353
"11917",177.16,"male","Cyprus",1980,80.08,25.5148324781744
"11918",159.85,"female","Cyprus",1980,64.94,25.4148179464072
"11919",161.92,"female","Cyprus",1980,66.96,25.5396213813682
"11920",165.27,"female","Cyprus",1980,70.22,25.7082651768672
"11921",163.69,"female","Cyprus",1980,68.68,25.6322062565864
"11922",175.98,"male","Cyprus",1980,79.01,25.5126420065428
"11923",177.65,"male","Cyprus",1980,80.53,25.5168626204658
"11924",161.04,"female","Cyprus",1980,66.1,25.4878930271664
"11925",176.55,"male","Cyprus",1980,79.53,25.5149980016781
"11926",160.03,"female","Cyprus",1980,65.12,25.4279636196908
"11927",161.55,"female","Cyprus",1980,66.6,25.5188033060644
"11928",175.38,"male","Cyprus",1980,78.45,25.5054397884939
"11929",176.41,"male","Cyprus",1980,79.4,25.5137386485914
"11930",154.99,"female","Cyprus",1980,60.21,25.0646284221289
"11931",177.83,"male","Cyprus",1980,80.69,25.5158275620704
"11932",163.42,"female","Cyprus",1980,68.42,25.6196184478687
"11933",178.36,"male","Cyprus",1980,81.18,25.5184398924873
"11934",177.74,"male","Cyprus",1980,80.62,25.5195165171541
"11935",176.61,"male","Cyprus",1980,79.58,25.5136946615601
"11936",175.43,"male","Cyprus",1980,78.5,25.507149639422
"11937",176.62,"male","Cyprus",1980,79.59,25.5140113179244
"11938",174.83,"male","Cyprus",1980,77.95,25.5025850378791
"11939",164.04,"female","Cyprus",1980,69.02,25.6492950702635
"11940",163.27,"female","Cyprus",1980,68.27,25.6104445657688
"11941",164.58,"female","Cyprus",1980,69.55,25.6769253422518
"11942",160.42,"female","Cyprus",1980,65.5,25.4521383922993
"11943",174.01,"male","Cyprus",1980,77.21,25.4991168094726
"11944",163.38,"female","Cyprus",1980,68.38,25.6171795954302
"11945",172.23,"male","Cyprus",1980,75.58,25.4794051380795
"11946",174.03,"male","Cyprus",1980,77.23,25.4998599059555
"11947",175.72,"male","Cyprus",1980,78.77,25.5104697792035
"11948",167.17,"female","Cyprus",1980,72.08,25.7927763901656
"11949",164.5,"female","Cyprus",1980,69.47,25.6723422732606
"11950",171.7,"male","Cyprus",1980,75.09,25.4707371453169
"11951",170.36,"male","Cyprus",1980,73.87,25.4526400758671
"11952",159.48,"female","Cyprus",1980,64.59,25.3952697659417
"11953",159.41,"female","Cyprus",1980,64.52,25.3900312354445
"11954",160.49,"female","Cyprus",1980,65.56,25.4532352108269
"11955",163.32,"female","Cyprus",1980,68.32,25.6135110731047
"11956",165.09,"female","Cyprus",1980,70.05,25.7019813762012
"11957",162.63,"female","Cyprus",1980,67.65,25.5779937513245
"11958",175.93,"male","Cyprus",1980,78.96,25.5109912778031
"11959",157.11,"female","Cyprus",1980,62.27,25.2273253653796
"11960",163.69,"female","Cyprus",1980,68.69,25.6359383774741
"11961",177.13,"male","Cyprus",1980,80.06,25.5171014635524
"11962",160.08,"female","Cyprus",1980,65.16,25.4276909521251
"11963",160.92,"female","Cyprus",1980,65.99,25.4834416250235
"11964",161.69,"female","Cyprus",1980,66.74,25.5281815767153
"11965",173.83,"male","Cyprus",1980,77.04,25.4956925732302
"11966",175.74,"male","Cyprus",1980,78.78,25.5079015630457
"11967",160.61,"female","Cyprus",1980,65.69,25.4656108208587
"11968",161.07,"female","Cyprus",1980,66.13,25.4899630158098
"11969",160.3,"female","Cyprus",1980,65.38,25.4435597011063
"11970",164.41,"female","Cyprus",1980,69.38,25.6671611214531
"11971",158.93,"female","Cyprus",1980,64.04,25.3535954591315
"11972",177.21,"male","Cyprus",1980,80.13,25.5163582831826
"11973",175.62,"male","Cyprus",1980,78.68,25.5103493230569
"11974",174.83,"male","Cyprus",1980,77.95,25.5025850378791
"11975",162.82,"female","Cyprus",1980,67.84,25.5900030962998
"11976",169.05,"female","Cyprus",1980,73.9,25.8591406419698
"11977",176.17,"male","Cyprus",1980,79.18,25.5124160548313
"11978",178.3,"male","Cyprus",1980,81.12,25.5167439477158
"11979",164.1,"female","Cyprus",1980,69.08,25.6528231288349
"11980",174.65,"male","Cyprus",1980,77.79,25.5027252164957
"11981",171.47,"male","Cyprus",1980,74.88,25.4676891295369
"11982",165.55,"female","Cyprus",1980,70.5,25.7235407158496
"11983",163.09,"female","Cyprus",1980,68.1,25.6030937500213
"11984",163.52,"female","Cyprus",1980,68.52,25.6256917291217
"11985",176.08,"male","Cyprus",1980,79.1,25.5127001253612
"11986",174.45,"male","Cyprus",1980,77.61,25.5020877554737
"11987",161.42,"female","Cyprus",1980,66.47,25.5100313794494
"11988",173.26,"male","Cyprus",1980,76.52,25.4904992325601
"11989",169.01,"male","Cyprus",1980,72.64,25.4302735594812
"11990",157.94,"female","Cyprus",1980,63.08,25.2875885933509
"11991",167.08,"female","Cyprus",1980,71.99,25.7883312683563
"11992",155.81,"female","Cyprus",1980,61,25.1269155354739
"11993",163.35,"female","Cyprus",1980,68.35,25.6153468719904
"11994",176.4,"male","Cyprus",1980,79.39,25.5134177631748
"11995",172.38,"male","Cyprus",1980,75.72,25.4821960419244
"11996",165.07,"female","Cyprus",1980,70.03,25.700869934628
"11997",160.87,"female","Cyprus",1980,65.93,25.4761004211849
"11998",175.11,"male","Cyprus",1980,78.21,25.5058845656496
"11999",178.47,"male","Cyprus",1980,81.28,25.5183886566694
"12000",173.91,"male","Cyprus",1980,77.11,25.4953860807049
"12001",174.65,"male","Cyprus",1980,77.79,25.5027252164957
"12002",165.82,"female","Cyprus",1980,70.76,25.734397365077
"12003",162.08,"female","Cyprus",1980,67.11,25.5463220483176
"12004",161.12,"female","Cyprus",1980,66.18,25.493405644106
"12005",177.84,"male","Cyprus",1980,80.7,25.5161199652996
"12006",161.1,"female","Cyprus",1980,66.16,25.492029694978
"12007",178.47,"male","Cyprus",1980,81.28,25.5183886566694
"12008",174.25,"male","Cyprus",1980,77.42,25.4980866966236
"12009",163.86,"female","Cyprus",1980,68.85,25.6423629802848
"12010",154.95,"female","Cyprus",1980,60.17,25.0609107789718
"12011",171.49,"male","Cyprus",1980,74.91,25.4719501650459
"12012",171.31,"female","Cyprus",1980,76.1,25.9309976969083
"12013",164.61,"female","Cyprus",1980,69.58,25.6786385698074
"12014",177.89,"male","Cyprus",1980,80.75,25.5175785763903
"12015",175.69,"male","Cyprus",1980,78.74,25.5094634942229
"12016",162.23,"female","Cyprus",1980,67.26,25.5560969265169
"12017",168.31,"male","Cyprus",1980,72,25.416319220582
"12018",175.29,"male","Cyprus",1980,78.38,25.5088557012753
"12019",160.9,"female","Cyprus",1980,65.97,25.4820518980981
"12020",178.43,"male","Cyprus",1980,81.25,25.5204083187435
"12021",173.98,"male","Cyprus",1980,77.17,25.4946965547015
"12022",166.09,"female","Cyprus",1980,71.02,25.7450475194235
"12023",176.83,"male","Cyprus",1980,79.78,25.5142107261902
"12024",164.28,"female","Cyprus",1980,69.26,25.6633353389715
"12025",160.27,"female","Cyprus",1980,65.35,25.4414065544982
"12026",157.08,"female","Cyprus",1980,62.24,25.22480390633
"12027",163.49,"female","Cyprus",1980,68.49,25.6238733179348
"12028",163.52,"female","Cyprus",1980,68.52,25.6256917291217
"12029",171.18,"male","Cyprus",1980,74.62,25.465323675594
"12030",174.79,"male","Cyprus",1980,77.92,25.5044392338913
"12031",161.34,"female","Cyprus",1980,66.39,25.5046027452403
"12032",175.12,"male","Cyprus",1980,78.22,25.506232520633
"12033",160.38,"female","Cyprus",1980,65.46,25.4492848471039
"12034",174.23,"male","Cyprus",1980,77.41,25.5006466922494
"12035",172.01,"male","Cyprus",1980,75.37,25.4736468397616
"12036",165.06,"female","Cyprus",1980,70.02,25.7003137288169
"12037",173.8,"male","Cyprus",1980,77.01,25.4945634109812
"12038",160.47,"female","Cyprus",1980,65.54,25.4518134745248
"12039",176.68,"male","Cyprus",1980,79.65,25.5159063180728
"12040",174.73,"male","Cyprus",1980,77.86,25.5023055921758
"12041",161.03,"female","Cyprus",1980,66.09,25.4872022949481
"12042",178.34,"male","Cyprus",1980,81.16,25.5178754729941
"12043",177.45,"male","Cyprus",1980,80.35,25.5172503042976
"12044",159,"female","Cyprus",1980,64.11,25.3589652308057
"12045",160.7,"female","Cyprus",1980,65.77,25.4680731352294
"12046",164.96,"female","Cyprus",1980,69.92,25.6947338613552
"12047",170.85,"male","Cyprus",1980,74.32,25.4610162874964
"12048",172.2,"male","Cyprus",1980,75.55,25.4781666781327
"12049",159.07,"female","Cyprus",1980,64.18,25.3643157330262
"12050",159.15,"female","Cyprus",1980,64.26,25.3704070546787
"12051",171.78,"male","Cyprus",1980,75.17,25.4741295692919
"12052",174.64,"male","Cyprus",1980,77.78,25.50236712329
"12053",166.21,"female","Cyprus",1980,71.13,25.7477041150873
"12054",159.43,"female","Cyprus",1980,64.53,25.3875956648216
"12055",172.43,"male","Cyprus",1980,75.77,25.4842367383145
"12056",177.72,"male","Cyprus",1980,80.6,25.5189283579959
"12057",169.96,"male","Cyprus",1980,73.51,25.447960260997
"12058",172.38,"male","Cyprus",1980,75.71,25.4788307228486
"12059",164.55,"female","Cyprus",1980,69.52,25.6752091581314
"12060",176.51,"male","Cyprus",1980,79.49,25.5137248192351
"12061",177.7,"male","Cyprus",1980,80.57,25.5151724546343
"12062",162.74,"female","Cyprus",1980,67.76,25.5849618662487
"12063",178.77,"male","Cyprus",1980,81.56,25.5204270131918
"12064",174.45,"male","Cyprus",1980,77.6,25.4988018274032
"12065",174.72,"male","Cyprus",1980,77.85,25.501949115445
"12066",174.1,"male","Cyprus",1980,77.28,25.4958544492872
"12067",175.81,"male","Cyprus",1980,78.85,25.510240313549
"12068",156.76,"female","Cyprus",1980,61.94,25.2058119246979
"12069",161.86,"female","Cyprus",1980,66.9,25.5356575570759
"12070",172.66,"male","Cyprus",1980,75.97,25.4834752292503
"12071",163.03,"female","Cyprus",1980,68.04,25.5993682539443
"12072",177.03,"male","Cyprus",1980,79.96,25.5140291119476
"12073",173.92,"male","Cyprus",1980,77.12,25.4957602983829
"12074",176.42,"male","Cyprus",1980,79.41,25.5140592973084
"12075",175.43,"male","Cyprus",1980,78.5,25.507149639422
"12076",165.32,"female","Cyprus",1980,70.27,25.7110113642743
"12077",173.52,"male","Cyprus",1980,76.76,25.4938771120196
"12078",157.52,"female","Cyprus",1980,62.67,25.2573794268243
"12079",176.62,"male","Cyprus",1980,79.59,25.5140113179244
"12080",161.76,"female","Cyprus",1980,66.8,25.529022493423
"12081",176.59,"male","Cyprus",1980,79.56,25.5130606427333
"12082",174.91,"male","Cyprus",1980,78.03,25.5054110646435
"12083",177.49,"male","Cyprus",1980,80.39,25.5184475441202
"12084",160.52,"female","Cyprus",1980,65.59,25.4553650051735
"12085",175.62,"male","Cyprus",1980,78.67,25.5071070315822
"12086",163.84,"female","Cyprus",1980,68.83,25.6411731243134
"12087",160.53,"female","Cyprus",1980,65.61,25.4599546868686
"12088",177.13,"male","Cyprus",1980,80.05,25.5139142163049
"12089",165.29,"female","Cyprus",1980,70.24,25.7093646151979
"12090",155.69,"female","Cyprus",1980,60.89,25.1202835208287
"12091",160.35,"female","Cyprus",1980,65.43,25.4471407407148
"12092",162.35,"female","Cyprus",1980,67.38,25.5638594257104
"12093",179.28,"male","Cyprus",1980,82.02,25.5185549575963
"12094",159.18,"female","Cyprus",1980,64.29,25.3726848401867
"12095",177.7,"male","Cyprus",1980,80.58,25.5183392875069
"12096",178.25,"male","Cyprus",1980,81.08,25.5184718186986
"12097",172.52,"male","Cyprus",1980,75.85,25.4845333846111
"12098",174.42,"male","Cyprus",1980,77.58,25.5009999823682
"12099",161.88,"female","Cyprus",1980,66.92,25.5369802644477
"12100",163.35,"female","Cyprus",1980,68.36,25.6190945452709
"12101",170.15,"male","Cyprus",1980,73.68,25.4498783246775
"12102",166.7,"male","Cyprus",1980,70.53,25.3806467260837
"12103",164.85,"female","Cyprus",1980,69.81,25.6885585180561
"12104",162.37,"female","Cyprus",1980,67.4,25.5651482305035
"12105",174.34,"male","Cyprus",1980,77.51,25.5013782851753
"12106",163.21,"female","Cyprus",1980,68.22,25.6105075550228
"12107",175.36,"male","Cyprus",1980,78.44,25.5080060538654
"12108",177.34,"male","Cyprus",1980,80.24,25.5139389351217
"12109",156.2,"female","Cyprus",1980,61.39,25.1614447481069
"12110",170.51,"male","Cyprus",1980,74.01,25.456031248023
"12111",166.9,"female","Cyprus",1980,71.81,25.7793672441566
"12112",170.82,"male","Cyprus",1980,74.29,25.4596789762381
